id,timestamp,formatted_timestamp,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,total_volume,percent_sold,tax,margin,ROI,margin-volume,minVol
157,1769990400,2026-02-02 00:00:00+00:00,2975.0,34679,2955.0,69777,104456,66.80037527762886,60.0,-40.0,-1.354,-2791080.0,34679
159,1769990400,2026-02-02 00:00:00+00:00,2038.0,23,1950.0,104,127,81.88976377952756,41.0,47.0,2.41,4888.0,23
161,1769990400,2026-02-02 00:00:00+00:00,981.0,1,960.0,64,65,98.46153846153847,20.0,1.0,0.104,64.0,1
163,1769990400,2026-02-02 00:00:00+00:00,2811.0,14082,2783.0,49740,63822,77.93550813199211,56.0,-28.0,-1.006,-1392720.0,14082
165,1769990400,2026-02-02 00:00:00+00:00,1751.0,3,1728.0,189,192,98.4375,35.0,-12.0,-0.694,-2268.0,3
167,1769990400,2026-02-02 00:00:00+00:00,989.0,3,879.0,771,774,99.6124031007752,20.0,90.0,10.239,69390.0,3
169,1769990400,2026-02-02 00:00:00+00:00,2394.0,17223,2348.0,49180,66403,74.06291884402813,48.0,-2.0,-0.085,-98360.0,17223
171,1769990400,2026-02-02 00:00:00+00:00,1650.0,934,1537.0,1011,1945,51.979434447300775,33.0,80.0,5.205,80880.0,934
173,1769990400,2026-02-02 00:00:00+00:00,804.0,942,778.0,3919,4861,80.62127134334499,16.0,10.0,1.285,39190.0,942
175,1769990400,2026-02-02 00:00:00+00:00,138.0,170,113.0,2439,2609,93.48409352242238,3.0,22.0,19.469,53658.0,170
177,1769990400,2026-02-02 00:00:00+00:00,92.0,51,50.0,14,65,21.53846153846154,2.0,40.0,80.0,560.0,14
179,1769990400,2026-02-02 00:00:00+00:00,92.0,14,54.0,7,21,33.33333333333333,2.0,36.0,66.667,252.0,7
181,1769990400,2026-02-02 00:00:00+00:00,1898.0,479,1783.0,2654,3133,84.71113948292371,38.0,77.0,4.319,204358.0,479
183,1769990400,2026-02-02 00:00:00+00:00,1374.0,2,1369.0,170,172,98.83720930232558,27.0,-22.0,-1.607,-3740.0,2
185,1769990400,2026-02-02 00:00:00+00:00,637.0,11,642.0,126,137,91.97080291970804,13.0,-18.0,-2.804,-2268.0,11
187,1769990400,2026-02-02 00:00:00+00:00,376.0,331,346.0,3221,3552,90.68130630630631,8.0,22.0,6.358,70862.0,331
189,1769990400,2026-02-02 00:00:00+00:00,,0,355.0,1388,1388,100.0,0.0,,,,0
191,1769990400,2026-02-02 00:00:00+00:00,,0,200.0,1,1,100.0,0.0,,,,0
193,1769990400,2026-02-02 00:00:00+00:00,,0,464.0,1,1,100.0,0.0,,,,0
197,1769990400,2026-02-02 00:00:00+00:00,4992.0,837,4998.0,9,846,1.0638297872340425,100.0,-106.0,-2.121,-954.0,9
199,1769990400,2026-02-02 00:00:00+00:00,456.0,10246,452.0,24086,34332,70.1561225678667,9.0,-5.0,-1.106,-120430.0,10246
201,1769990400,2026-02-02 00:00:00+00:00,182.0,2369,167.0,24460,26829,91.17000260911699,4.0,11.0,6.587,269060.0,2369
203,1769990400,2026-02-02 00:00:00+00:00,189.0,10879,176.0,107402,118281,90.80241120720996,4.0,9.0,5.114,966618.0,10879
205,1769990400,2026-02-02 00:00:00+00:00,482.0,34756,478.0,85202,119958,71.02652595074943,10.0,-6.0,-1.255,-511212.0,34756
207,1769990400,2026-02-02 00:00:00+00:00,5486.0,51907,5430.0,182208,234115,77.8284176579886,110.0,-54.0,-0.994,-9839232.0,51907
209,1769990400,2026-02-02 00:00:00+00:00,2468.0,12225,2442.0,109670,121895,89.97087657410066,49.0,-23.0,-0.942,-2522410.0,12225
211,1769990400,2026-02-02 00:00:00+00:00,2481.0,7310,2463.0,138702,146012,94.99356217297208,50.0,-32.0,-1.299,-4438464.0,7310
213,1769990400,2026-02-02 00:00:00+00:00,2733.0,26832,2698.0,109559,136391,80.32714768569774,55.0,-20.0,-0.741,-2191180.0,26832
215,1769990400,2026-02-02 00:00:00+00:00,2840.0,8416,2838.0,102873,111289,92.4377072307236,57.0,-55.0,-1.938,-5658015.0,8416
217,1769990400,2026-02-02 00:00:00+00:00,2359.0,6141,2323.0,116026,122167,94.97327428847397,47.0,-11.0,-0.474,-1276286.0,6141
219,1769990400,2026-02-02 00:00:00+00:00,3969.0,41794,3882.0,121951,163745,74.47616721121256,79.0,8.0,0.206,975608.0,41794
221,1769990400,2026-02-02 00:00:00+00:00,4.0,145292,4.0,76304,221596,34.433834545749924,0.0,0.0,0.0,0.0,76304
223,1769990400,2026-02-02 00:00:00+00:00,190.0,189619,189.0,200918,390537,51.446597889572566,4.0,-3.0,-1.587,-602754.0,189619
225,1769990400,2026-02-02 00:00:00+00:00,329.0,121094,322.0,175381,296475,59.15540939370943,7.0,0.0,0.0,0.0,121094
227,1769990400,2026-02-02 00:00:00+00:00,4.0,431862,5.0,223762,655624,34.129623076641494,0.0,-1.0,-20.0,-223762.0,223762
229,1769990400,2026-02-02 00:00:00+00:00,2.0,11828467,3.0,51680,11880147,0.4350114522993697,0.0,-1.0,-33.333,-51680.0,51680
231,1769990400,2026-02-02 00:00:00+00:00,374.0,311632,366.0,233160,544792,42.79798528612755,7.0,1.0,0.273,233160.0,233160
233,1769990400,2026-02-02 00:00:00+00:00,19.0,752,2.0,5,757,0.6605019815059445,0.0,17.0,850.0,85.0,5
235,1769990400,2026-02-02 00:00:00+00:00,284.0,6982,279.0,4247,11229,37.821711639504855,6.0,-1.0,-0.358,-4247.0,4247
237,1769990400,2026-02-02 00:00:00+00:00,242.0,611,226.0,13672,14283,95.72218721557095,5.0,11.0,4.867,150392.0,611
239,1769990400,2026-02-02 00:00:00+00:00,330.0,48499,313.0,131711,180210,73.08750901725764,7.0,10.0,3.195,1317110.0,48499
241,1769990400,2026-02-02 00:00:00+00:00,72.0,60011,65.0,5794,65805,8.804802066712256,1.0,6.0,9.231,34764.0,5794
243,1769990400,2026-02-02 00:00:00+00:00,16.0,17087,16.0,2645,19732,13.404621933914454,0.0,0.0,0.0,0.0,2645
245,1769990400,2026-02-02 00:00:00+00:00,959.0,89452,939.0,126261,215713,58.53193826983075,19.0,1.0,0.106,126261.0,89452
247,1769990400,2026-02-02 00:00:00+00:00,414.0,7937,408.0,3698,11635,31.78341211860765,8.0,-2.0,-0.49,-7396.0,3698
249,1769990400,2026-02-02 00:00:00+00:00,269.0,20603,260.0,20633,41236,50.03637598215151,5.0,4.0,1.538,82532.0,20603
251,1769990400,2026-02-02 00:00:00+00:00,182.0,14087,175.0,25207,39294,64.14974296330229,4.0,3.0,1.714,75621.0,14087
253,1769990400,2026-02-02 00:00:00+00:00,190.0,69960,188.0,50007,119967,41.683963089849705,4.0,-2.0,-1.064,-100014.0,50007
255,1769990400,2026-02-02 00:00:00+00:00,508.0,47081,509.0,97709,144790,67.48325160577387,10.0,-11.0,-2.161,-1074799.0,47081
257,1769990400,2026-02-02 00:00:00+00:00,5600.0,23286,5536.0,100090,123376,81.12598884710154,112.0,-48.0,-0.867,-4804320.0,23286
259,1769990400,2026-02-02 00:00:00+00:00,2533.0,18229,2520.0,44192,62421,70.79668701238366,51.0,-38.0,-1.508,-1679296.0,18229
261,1769990400,2026-02-02 00:00:00+00:00,2583.0,33849,2568.0,97984,131833,74.32433457480298,52.0,-37.0,-1.441,-3625408.0,33849
263,1769990400,2026-02-02 00:00:00+00:00,2839.0,21624,2818.0,28087,49711,56.5005733137535,57.0,-36.0,-1.278,-1011132.0,21624
265,1769990400,2026-02-02 00:00:00+00:00,3141.0,15804,3042.0,27737,43541,63.70317631657518,63.0,36.0,1.183,998532.0,15804
267,1769990400,2026-02-02 00:00:00+00:00,2458.0,29657,2414.0,57571,87228,66.00059613885449,49.0,-5.0,-0.207,-287855.0,29657
269,1769990400,2026-02-02 00:00:00+00:00,4068.0,57248,4018.0,66133,123381,53.600635430090534,81.0,-31.0,-0.772,-2050123.0,57248
272,1769990400,2026-02-02 00:00:00+00:00,1444.0,23,714.0,43,66,65.15151515151516,29.0,701.0,98.179,30143.0,23
273,1769990400,2026-02-02 00:00:00+00:00,516.0,146,449.0,1,147,0.6802721088435374,10.0,57.0,12.695,57.0,1
288,1769990400,2026-02-02 00:00:00+00:00,594.0,820,459.0,274,1094,25.045703839122485,12.0,123.0,26.797,33702.0,274
299,1769990400,2026-02-02 00:00:00+00:00,1375.0,7984,1317.0,15293,23277,65.70004725694892,28.0,30.0,2.278,458790.0,7984
301,1769990400,2026-02-02 00:00:00+00:00,286.0,248,193.0,76,324,23.456790123456788,6.0,87.0,45.078,6612.0,76
303,1769990400,2026-02-02 00:00:00+00:00,155.0,2829,97.0,182,3011,6.04450348721355,3.0,55.0,56.701,10010.0,182
305,1769990400,2026-02-02 00:00:00+00:00,5.0,329,10.0,7,336,2.083333333333333,0.0,-5.0,-50.0,-35.0,7
307,1769990400,2026-02-02 00:00:00+00:00,10.0,270,7.0,15,285,5.263157894736842,0.0,3.0,42.857,45.0,15
309,1769990400,2026-02-02 00:00:00+00:00,99.0,194,95.0,19,213,8.92018779342723,2.0,2.0,2.105,38.0,19
311,1769990400,2026-02-02 00:00:00+00:00,94.0,191,67.0,57,248,22.983870967741936,2.0,25.0,37.313,1425.0,57
313,1769990400,2026-02-02 00:00:00+00:00,3.0,1123802,3.0,134153,1257955,10.664371936992977,0.0,0.0,0.0,0.0,134153
314,1769990400,2026-02-02 00:00:00+00:00,3.0,8872945,2.0,451143,9324088,4.838467848008299,0.0,1.0,50.0,451143.0,451143
315,1769990400,2026-02-02 00:00:00+00:00,30.0,33154,29.0,6838,39992,17.09841968393679,1.0,0.0,0.0,0.0,6838
317,1769990400,2026-02-02 00:00:00+00:00,34.0,7324,33.0,1516,8840,17.149321266968325,1.0,0.0,0.0,0.0,1516
319,1769990400,2026-02-02 00:00:00+00:00,58.0,744,58.0,3545,4289,82.65329913732805,1.0,-1.0,-1.724,-3545.0,744
321,1769990400,2026-02-02 00:00:00+00:00,32.0,5412,31.0,1574,6986,22.530775837389065,1.0,0.0,0.0,0.0,1574
325,1769990400,2026-02-02 00:00:00+00:00,58.0,9477,46.0,8692,18169,47.83972700754032,1.0,11.0,23.913,95612.0,8692
327,1769990400,2026-02-02 00:00:00+00:00,54.0,9240,51.0,3730,12970,28.758673862760215,1.0,2.0,3.922,7460.0,3730
329,1769990400,2026-02-02 00:00:00+00:00,55.0,46428,52.0,24636,71064,34.66734211415062,1.0,2.0,3.846,49272.0,24636
331,1769990400,2026-02-02 00:00:00+00:00,75.0,64283,69.0,40243,104526,38.50046878288656,2.0,4.0,5.797,160972.0,40243
333,1769990400,2026-02-02 00:00:00+00:00,31.0,20495,32.0,19815,40310,49.15653683949392,1.0,-2.0,-6.25,-39630.0,19815
335,1769990400,2026-02-02 00:00:00+00:00,75.0,22691,73.0,10841,33532,32.330311344387454,2.0,0.0,0.0,0.0,10841
339,1769990400,2026-02-02 00:00:00+00:00,32.0,14,32.0,6874,6888,99.79674796747967,1.0,-1.0,-3.125,-6874.0,14
341,1769990400,2026-02-02 00:00:00+00:00,64.0,3683,41.0,65,3748,1.7342582710779084,1.0,22.0,53.659,1430.0,65
345,1769990400,2026-02-02 00:00:00+00:00,81.0,6848,71.0,5231,12079,43.306565113006044,2.0,8.0,11.268,41848.0,5231
347,1769990400,2026-02-02 00:00:00+00:00,88.0,13335,75.0,11621,24956,46.56595608270556,2.0,11.0,14.667,127831.0,11621
349,1769990400,2026-02-02 00:00:00+00:00,182.0,11871,162.0,26396,38267,68.9784932187002,4.0,16.0,9.877,422336.0,11871
351,1769990400,2026-02-02 00:00:00+00:00,214.0,9270,209.0,4415,13685,32.26160029229083,4.0,1.0,0.478,4415.0,4415
353,1769990400,2026-02-02 00:00:00+00:00,22.0,5013,21.0,2460,7473,32.91850662384584,0.0,1.0,4.762,2460.0,2460
355,1769990400,2026-02-02 00:00:00+00:00,32.0,120,32.0,427,547,78.06215722120659,1.0,-1.0,-3.125,-427.0,120
359,1769990400,2026-02-02 00:00:00+00:00,81.0,50863,77.0,72212,123075,58.67316676823076,2.0,2.0,2.597,144424.0,50863
361,1769990400,2026-02-02 00:00:00+00:00,79.0,58595,79.0,35900,94495,37.99142811788984,2.0,-2.0,-2.532,-71800.0,35900
363,1769990400,2026-02-02 00:00:00+00:00,17.0,60368,17.0,95778,156146,61.33874707004983,0.0,0.0,0.0,0.0,60368
365,1769990400,2026-02-02 00:00:00+00:00,94.0,14853,95.0,45967,60820,75.57875698783295,2.0,-3.0,-3.158,-137901.0,14853
371,1769990400,2026-02-02 00:00:00+00:00,190.0,117358,185.0,86377,203735,42.396740864358115,4.0,1.0,0.541,86377.0,86377
373,1769990400,2026-02-02 00:00:00+00:00,206.0,137502,200.0,123122,260624,47.24123641721407,4.0,2.0,1.0,246244.0,123122
377,1769990400,2026-02-02 00:00:00+00:00,160.0,88826,158.0,97070,185896,52.21736885140078,3.0,-1.0,-0.633,-97070.0,88826
379,1769990400,2026-02-02 00:00:00+00:00,131.0,193737,130.0,75318,269055,27.99353292077828,3.0,-2.0,-1.538,-150636.0,75318
383,1769990400,2026-02-02 00:00:00+00:00,504.0,354962,498.0,470634,825596,57.00536339807848,10.0,-4.0,-0.803,-1882536.0,354962
385,1769990400,2026-02-02 00:00:00+00:00,796.0,995330,779.0,470106,1465436,32.07959951850508,16.0,1.0,0.128,470106.0,470106
389,1769990400,2026-02-02 00:00:00+00:00,1519.0,14360,1502.0,73738,88098,83.69997048741175,30.0,-13.0,-0.866,-958594.0,14360
391,1769990400,2026-02-02 00:00:00+00:00,1873.0,79350,1832.0,76744,156094,49.165246582187656,37.0,4.0,0.218,306976.0,76744
395,1769990400,2026-02-02 00:00:00+00:00,634.0,17506,620.0,97172,114678,84.73464831964283,13.0,1.0,0.161,97172.0,17506
397,1769990400,2026-02-02 00:00:00+00:00,1027.0,79488,969.0,17443,96931,17.995274989425468,21.0,37.0,3.818,645391.0,17443
401,1769990400,2026-02-02 00:00:00+00:00,9.0,64151,8.0,58805,122956,47.82605159569277,0.0,1.0,12.5,58805.0,58805
403,1769990400,2026-02-02 00:00:00+00:00,68.0,29,53.0,46,75,61.33333333333333,1.0,14.0,26.415,644.0,29
405,1769990400,2026-02-02 00:00:00+00:00,708.0,626,637.0,499,1125,44.355555555555554,14.0,57.0,8.948,28443.0,499
407,1769990400,2026-02-02 00:00:00+00:00,37.0,8525,32.0,6199,14724,42.10133116001087,1.0,4.0,12.5,24796.0,6199
411,1769990400,2026-02-02 00:00:00+00:00,26.0,615,26.0,1739,2354,73.87425658453695,1.0,-1.0,-3.846,-1739.0,615
413,1769990400,2026-02-02 00:00:00+00:00,529.0,2752,512.0,2620,5372,48.771407297096054,11.0,6.0,1.172,15720.0,2620
426,1769990400,2026-02-02 00:00:00+00:00,101.0,37,60.0,105,142,73.94366197183099,2.0,39.0,65.0,4095.0,37
428,1769990400,2026-02-02 00:00:00+00:00,437.0,32,65.0,155,187,82.88770053475936,9.0,363.0,558.462,56265.0,32
434,1769990400,2026-02-02 00:00:00+00:00,121.0,21039,118.0,22871,43910,52.086085174219996,2.0,1.0,0.847,22871.0,21039
436,1769990400,2026-02-02 00:00:00+00:00,10.0,102827,10.0,41389,144216,28.699312142896765,0.0,0.0,0.0,0.0,41389
438,1769990400,2026-02-02 00:00:00+00:00,10.0,254958,10.0,371785,626743,59.320167915716645,0.0,0.0,0.0,0.0,254958
440,1769990400,2026-02-02 00:00:00+00:00,81.0,614174,80.0,482783,1096957,44.01111438278802,2.0,-1.0,-1.25,-482783.0,482783
442,1769990400,2026-02-02 00:00:00+00:00,49.0,475024,48.0,908887,1383911,65.67524934768204,1.0,0.0,0.0,0.0,475024
444,1769990400,2026-02-02 00:00:00+00:00,117.0,1821874,116.0,2827593,4649467,60.81542249896601,2.0,-1.0,-0.862,-2827593.0,1821874
447,1769990400,2026-02-02 00:00:00+00:00,113.0,274551,113.0,854075,1128626,75.6738724785713,2.0,-2.0,-1.77,-1708150.0,274551
449,1769990400,2026-02-02 00:00:00+00:00,630.0,797132,612.0,710546,1507678,47.128498260238594,13.0,5.0,0.817,3552730.0,710546
451,1769990400,2026-02-02 00:00:00+00:00,10318.0,111654,10225.0,323118,434772,74.31895338246252,206.0,-113.0,-1.105,-36512334.0,111654
453,1769990400,2026-02-02 00:00:00+00:00,267.0,4640101,260.0,3306078,7946179,41.605883783891606,5.0,2.0,0.769,6612156.0,3306078
464,1769990400,2026-02-02 00:00:00+00:00,275.0,415,259.0,469,884,53.05429864253394,6.0,10.0,3.861,4690.0,415
526,1769990400,2026-02-02 00:00:00+00:00,32.0,50633,30.0,7835,58468,13.40049257713621,1.0,1.0,3.333,7835.0,7835
528,1769990400,2026-02-02 00:00:00+00:00,358.0,10,356.0,110,120,91.66666666666666,7.0,-5.0,-1.404,-550.0,10
530,1769990400,2026-02-02 00:00:00+00:00,313.0,272,261.0,135,407,33.169533169533175,6.0,46.0,17.625,6210.0,135
532,1769990400,2026-02-02 00:00:00+00:00,340.0,62444,330.0,63304,125748,50.341953748767374,7.0,3.0,0.909,189912.0,62444
534,1769990400,2026-02-02 00:00:00+00:00,604.0,6154,560.0,16968,23122,73.38465530663437,12.0,32.0,5.714,542976.0,6154
536,1769990400,2026-02-02 00:00:00+00:00,1977.0,918851,1949.0,478087,1396938,34.223924039577994,40.0,-12.0,-0.616,-5737044.0,478087
538,1769990400,2026-02-02 00:00:00+00:00,4999.0,1,,0,1,0.0,100.0,,,,0
540,1769990400,2026-02-02 00:00:00+00:00,,0,9999.0,8,8,100.0,0.0,,,,0
542,1769990400,2026-02-02 00:00:00+00:00,373.0,1288,317.0,705,1993,35.373808329152034,7.0,49.0,15.457,34545.0,705
544,1769990400,2026-02-02 00:00:00+00:00,699.0,1184,657.0,1357,2541,53.404171585989765,14.0,28.0,4.262,37996.0,1184
546,1769990400,2026-02-02 00:00:00+00:00,805.0,30,391.0,19,49,38.775510204081634,16.0,398.0,101.79,7562.0,19
548,1769990400,2026-02-02 00:00:00+00:00,864.0,137,375.0,1,138,0.7246376811594203,17.0,472.0,125.867,472.0,1
554,1769990400,2026-02-02 00:00:00+00:00,5.0,17563968,4.0,1967730,19531698,10.074546514081877,0.0,1.0,25.0,1967730.0,1967730
555,1769990400,2026-02-02 00:00:00+00:00,5.0,11863121,5.0,3259685,15122806,21.554763051248557,0.0,0.0,0.0,0.0,3259685
556,1769990400,2026-02-02 00:00:00+00:00,6.0,8585750,5.0,7724528,16310278,47.35987945760336,0.0,1.0,20.0,7724528.0,7724528
557,1769990400,2026-02-02 00:00:00+00:00,5.0,15835631,4.0,1219062,17054693,7.1479562839389725,0.0,1.0,25.0,1219062.0,1219062
558,1769990400,2026-02-02 00:00:00+00:00,3.0,3950665,2.0,307717,4258382,7.226148335212764,0.0,1.0,50.0,307717.0,307717
559,1769990400,2026-02-02 00:00:00+00:00,4.0,2654084,3.0,71258,2725342,2.6146443272073743,0.0,1.0,33.333,71258.0,71258
560,1769990400,2026-02-02 00:00:00+00:00,151.0,6915873,148.0,4991613,11907486,41.91995690778054,3.0,0.0,0.0,0.0,4991613
